"화면ID","화면명","어떤 자리","종류","권장 크기","지금 들어간 사진"
"HM0405","발주·배송 관리 > 반품·교환 접수","프로필","인물","400×400","인물 - 16.webp"
"HM0405","발주·배송 관리 > 반품·교환 접수","프로필","인물","400×400","인물 - 17.webp"
"HM0501","참여자 공지·알림 발송","프로필","인물","400×400","인물 - 18.webp"
"HM0502","참여자 공지·알림 발송 > 예약 발송","프로필","인물","400×400","인물 - 19.webp"
"HM0503","참여자 공지·알림 발송 > 발송 이력","프로필","인물","400×400","인물 - 20.webp"
"HO0101","홈","프로필","인물","400×400","인물 - 1.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 9.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 11.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 12.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 13.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 14.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 15.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 16.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 17.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 18.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 1.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 2.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 6.webp"
"HO0101","홈","시술","시술","1000×1000","제품 - 7.webp"
"HO0101","홈","시술","시술","1200×600","제품 - 8.webp"
"HO0102","홈 > 로그인 상태(개인화)","프로필","인물","400×400","인물 - 2.webp"
"HO0102","홈 > 로그인 상태(개인화)","시술","시술","1000×1000","제품 - 9.webp"
"HO0102","홈 > 로그인 상태(개인화)","시술","시술","1000×1000","제품 - 11.webp"
"HO0102","홈 > 로그인 상태(개인화)","시술","시술","1000×1000","제품 - 12.webp"
"HO0102","홈 > 로그인 상태(개인화)","시술","시술","1000×1000","제품 - 13.webp"
"HO0102","홈 > 로그인 상태(개인화)","시술","시술","1000×1000","제품 - 14.webp"
"HO0102","홈 > 로그인 상태(개인화)","시술","시술","1000×1000","제품 - 15.webp"
"HO0102","홈 > 로그인 상태(개인화)","시술","시술","1000×1000","제품 - 16.webp"
"HO0102","홈 > 로그인 상태(개인화)","시술","시술","1000×1000","제품 - 17.webp"
"HO0102","홈 > 로그인 상태(개인화)","시술","시술","1000×1000","제품 - 18.webp"
"HO0103","홈 > 오픈 예정 섹션","프로필","인물","400×400","인물 - 4.webp"
"HO0103","홈 > 오픈 예정 섹션","시술","시술","1000×1000","제품 - 1.webp"
"HO0103","홈 > 오픈 예정 섹션","시술","시술","1000×1000","제품 - 2.webp"
"HO0103","홈 > 오픈 예정 섹션","시술","시술","1000×1000","제품 - 6.webp"
"HO0103","홈 > 오픈 예정 섹션","시술","시술","1000×1000","제품 - 7.webp"
"HO0103","홈 > 오픈 예정 섹션","시술","시술","1000×1000","제품 - 8.webp"
"HO0103","홈 > 오픈 예정 섹션","시술","시술","1000×1000","제품 - 9.webp"
"HO0103","홈 > 오픈 예정 섹션","시술","시술","1000×1000","제품 - 11.webp"
"HO0104","홈 > 진행 공구 없음(빈 상태)","프로필","인물","400×400","인물 - 5.webp"
"HO0104","홈 > 진행 공구 없음(빈 상태)","상품 사진","시술","1000×1000","제품 - 12.webp"
"HO0104","홈 > 진행 공구 없음(빈 상태)","상품 사진","시술","1000×1000","제품 - 13.webp"
"HO0104","홈 > 진행 공구 없음(빈 상태)","상품 사진","시술","1000×1000","제품 - 14.webp"
"HO0104","홈 > 진행 공구 없음(빈 상태)","상품 사진","시술","1000×1000","제품 - 15.webp"
"HO0201","공구 목록","프로필","인물","400×400","인물 - 6.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 16.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 17.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 18.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 1.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 2.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 6.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 7.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 8.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 9.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 11.webp"
"HO0201","공구 목록","시술","시술","1000×1000","제품 - 12.webp"
"HO0202","공구 목록 > 필터 적용 상태","프로필","인물","400×400","인물 - 7.webp"
"HO0202","공구 목록 > 필터 적용 상태","시술","시술","1000×1000","제품 - 13.webp"
"HO0202","공구 목록 > 필터 적용 상태","시술","시술","1000×1000","제품 - 14.webp"
"HO0202","공구 목록 > 필터 적용 상태","시술","시술","1000×1000","제품 - 15.webp"
"HO0202","공구 목록 > 필터 적용 상태","시술","시술","1000×1000","제품 - 16.webp"
"HO0202","공구 목록 > 필터 적용 상태","시술","시술","1000×1000","제품 - 17.webp"
"HO0203","공구 목록 > 로딩(스켈레톤)","프로필","인물","400×400","인물 - 8.webp"
"HO0204","공구 목록 > 관심 찜 토글","프로필","인물","400×400","인물 - 9.webp"
"HO0204","공구 목록 > 관심 찜 토글","시술","시술","1000×1000","제품 - 18.webp"
"HO0204","공구 목록 > 관심 찜 토글","시술","시술","1000×1000","제품 - 1.webp"
"HO0204","공구 목록 > 관심 찜 토글","시술","시술","1000×1000","제품 - 2.webp"
"HO0204","공구 목록 > 관심 찜 토글","시술","시술","1000×1000","제품 - 6.webp"
"HO0301","마감 임박 타임딜","프로필","인물","400×400","인물 - 12.webp"
"HO0301","마감 임박 타임딜","상품 사진","시술","1000×1000","제품 - 7.webp"
"HO0301","마감 임박 타임딜","상품 사진","시술","1000×1000","제품 - 8.webp"
"HO0301","마감 임박 타임딜","상품 사진","시술","1000×1000","제품 - 9.webp"
"HO0301","마감 임박 타임딜","상품 사진","시술","1000×1000","제품 - 11.webp"
"HO0301","마감 임박 타임딜","상품 사진","시술","1000×1000","제품 - 12.webp"
"HO0301","마감 임박 타임딜","상품 사진","시술","1000×1000","제품 - 13.webp"
"HO0301","마감 임박 타임딜","시술","시술","1000×1000","제품 - 14.webp"
"HO0301","마감 임박 타임딜","시술","시술","1000×1000","제품 - 15.webp"
"HO0302","마감 임박 타임딜 > 1시간 내 마감 필터","프로필","인물","400×400","인물 - 13.webp"
"HO0302","마감 임박 타임딜 > 1시간 내 마감 필터","상품 사진","시술","1000×1000","제품 - 16.webp"
"HO0302","마감 임박 타임딜 > 1시간 내 마감 필터","상품 사진","시술","1000×1000","제품 - 17.webp"
"HO0302","마감 임박 타임딜 > 1시간 내 마감 필터","상품 사진","시술","1000×1000","제품 - 18.webp"
"HO0302","마감 임박 타임딜 > 1시간 내 마감 필터","상품 사진","시술","1000×1000","제품 - 1.webp"
"HO0302","마감 임박 타임딜 > 1시간 내 마감 필터","상품 사진","시술","1000×1000","제품 - 2.webp"
"HO0302","마감 임박 타임딜 > 1시간 내 마감 필터","상품 사진","시술","1000×1000","제품 - 6.webp"
"HO0303","마감 임박 타임딜 > 알림 신청 완료","프로필","인물","400×400","인물 - 14.webp"
"HO0303","마감 임박 타임딜 > 알림 신청 완료","상품 사진","시술","1000×1000","제품 - 7.webp"
"HO0303","마감 임박 타임딜 > 알림 신청 완료","상품 사진","시술","1000×1000","제품 - 8.webp"
"HO0303","마감 임박 타임딜 > 알림 신청 완료","상품 사진","시술","1000×1000","제품 - 9.webp"
"HO0303","마감 임박 타임딜 > 알림 신청 완료","상품 사진","시술","1000×1000","제품 - 11.webp"
"HO0303","마감 임박 타임딜 > 알림 신청 완료","상품 사진","시술","1000×1000","제품 - 12.webp"
"HO0303","마감 임박 타임딜 > 알림 신청 완료","상품 사진","시술","1000×1000","제품 - 13.webp"
"HO0401","공구 목록 - 결과 없음","프로필","인물","400×400","인물 - 15.webp"
"HO0401","공구 목록 - 결과 없음","시술","시술","1000×1000","제품 - 14.webp"
"HO0401","공구 목록 - 결과 없음","시술","시술","1000×1000","제품 - 15.webp"
"HO0401","공구 목록 - 결과 없음","시술","시술","1000×1000","제품 - 16.webp"
"HO0401","공구 목록 - 결과 없음","시술","시술","1000×1000","제품 - 17.webp"
"HO0402","공구 목록 - 결과 없음 > 추천 로딩","프로필","인물","400×400","인물 - 16.webp"
"HS0101","진행자 시작 안내","프로필","인물","400×400","인물 - 17.webp"
"HS0101","진행자 시작 안내","프로필","인물","400×400","인물 - 18.webp"
"HS0101","진행자 시작 안내","프로필","인물","400×400","인물 - 19.webp"
"HS0101","진행자 시작 안내","프로필","인물","400×400","인물 - 20.webp"
"HS0102","진행자 시작 안내 > 수수료·정산 상세","프로필","인물","400×400","인물 - 1.webp"
"HS0103","진행자 시작 안내 > FAQ 확장","프로필","인물","400×400","인물 - 2.webp"
"HS0201","공구 개설 폼","프로필","인물","400×400","인물 - 4.webp"
"HS0201","공구 개설 폼","시술","시술","1000×1000","제품 - 18.webp"
"HS0201","공구 개설 폼","시술","시술","1000×1000","제품 - 1.webp"
"HS0201","공구 개설 폼","시술","시술","1000×1000","제품 - 2.webp"
"HS0202","공구 개설 폼 > 단계별 가격 설정","프로필","인물","400×400","인물 - 5.webp"
"HS0202","공구 개설 폼 > 단계별 가격 설정","시술","시술","1000×1000","제품 - 6.webp"
"HS0202","공구 개설 폼 > 단계별 가격 설정","시술","시술","1000×1000","제품 - 7.webp"
"HS0202","공구 개설 폼 > 단계별 가격 설정","시술","시술","1000×1000","제품 - 8.webp"
"HS0203","공구 개설 폼 > 유효성 오류 상태","프로필","인물","400×400","인물 - 6.webp"
"HS0203","공구 개설 폼 > 유효성 오류 상태","시술","시술","1000×1000","제품 - 9.webp"
"HS0203","공구 개설 폼 > 유효성 오류 상태","시술","시술","1000×1000","제품 - 11.webp"
"HS0203","공구 개설 폼 > 유효성 오류 상태","시술","시술","1000×1000","제품 - 12.webp"
"HS0204","공구 개설 폼 > 임시 저장 상태","프로필","인물","400×400","인물 - 7.webp"
"HS0204","공구 개설 폼 > 임시 저장 상태","시술","시술","1000×1000","제품 - 13.webp"
"HS0204","공구 개설 폼 > 임시 저장 상태","시술","시술","1000×1000","제품 - 14.webp"
"HS0204","공구 개설 폼 > 임시 저장 상태","시술","시술","1000×1000","제품 - 15.webp"
"HS0205","공구 개설 폼 > 개설 미리보기","프로필","인물","400×400","인물 - 8.webp"
"HS0205","공구 개설 폼 > 개설 미리보기","상품 대표 사진","시술","1000×1000","제품 - 16.webp"
"HS0205","공구 개설 폼 > 개설 미리보기","시술","시술","1000×1000","제품 - 17.webp"
"HS0205","공구 개설 폼 > 개설 미리보기","시술","시술","1000×1000","제품 - 18.webp"
"HS0301","개설 검수 대기·반려","프로필","인물","400×400","인물 - 9.webp"
"HS0301","개설 검수 대기·반려","상품 사진","시술","1000×1000","제품 - 1.webp"
"HS0302","개설 검수 대기·반려 > 승인됨","프로필","인물","400×400","인물 - 12.webp"
"HS0303","개설 검수 대기·반려 > 반려됨","프로필","인물","400×400","인물 - 13.webp"
"HS0303","개설 검수 대기·반려 > 반려됨","상품 사진","시술","1000×1000","제품 - 2.webp"
"JO0101","옵션·수량 선택","프로필","인물","400×400","인물 - 14.webp"
"JO0101","옵션·수량 선택","상품 사진","시술","1000×1000","제품 - 6.webp"
"JO0102","옵션·수량 선택 > 옵션 미선택 오류","프로필","인물","400×400","인물 - 15.webp"
"JO0102","옵션·수량 선택 > 옵션 미선택 오류","상품 사진","시술","1000×1000","제품 - 7.webp"
"JO0103","옵션·수량 선택 > 재고 부족 상태","프로필","인물","400×400","인물 - 16.webp"
"JO0103","옵션·수량 선택 > 재고 부족 상태","상품 사진","시술","1000×1000","제품 - 8.webp"
"JO0104","옵션·수량 선택 > 배송지 변경","프로필","인물","400×400","인물 - 17.webp"
"JO0104","옵션·수량 선택 > 배송지 변경","상품 사진","시술","1000×1000","제품 - 9.webp"
"JO0201","참여 결제","프로필","인물","400×400","인물 - 18.webp"
"JO0201","참여 결제","상품 사진","시술","1000×1000","제품 - 11.webp"
"JO0202","참여 결제 > 동의 미체크 상태","프로필","인물","400×400","인물 - 19.webp"
"JO0202","참여 결제 > 동의 미체크 상태","상품 사진","시술","1000×1000","제품 - 12.webp"
"JO0203","참여 결제 > 쿠폰·적립금 적용","프로필","인물","400×400","인물 - 20.webp"
"JO0203","참여 결제 > 쿠폰·적립금 적용","상품 사진","시술","1000×1000","제품 - 13.webp"
"JO0204","참여 결제 > 결제수단 선택 확장","프로필","인물","400×400","인물 - 1.webp"
"JO0204","참여 결제 > 결제수단 선택 확장","상품 사진","시술","1000×1000","제품 - 14.webp"
"JO0301","참여 완료","프로필","인물","400×400","인물 - 2.webp"
"JO0301","참여 완료","시술","시술","1000×1000","제품 - 15.webp"
"JO0301","참여 완료","시술","시술","1000×1000","제품 - 16.webp"
"JO0301","참여 완료","시술","시술","1000×1000","제품 - 17.webp"
"JO0301","참여 완료","시술","시술","1000×1000","제품 - 18.webp"
"JO0302","참여 완료 > 공유 시트 열림","프로필","인물","400×400","인물 - 4.webp"
"JO0302","참여 완료 > 공유 시트 열림","시술","시술","1000×1000","제품 - 1.webp"
